,id_x,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,renov_yr_clean,view_ord,condition_ord,grade_ord,age,id_y,latitude,longitude,airbnb_avg_price,house_price,profit,profitable?,#,Location,City,Population,Avg. Income/H/hold,National Rank
6016,1926059155,2015-01-30,3,1.75,1850,10920,1.5,0,1850,0.0,1915,0.0,98034,47.7244,-122.222,1510,7871,1915.0,0.0,2.0,3.0,100,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,257000.0,8891.06923837664,1,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6017,3755100520,2015-04-27,3,1.75,1490,10757,1.0,0,1060,430.0,1966,0.0,98034,47.72,-122.229,1490,10609,1966.0,0.0,2.0,4.0,49,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,465000.0,-6544.68961409156,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6018,2558600060,2015-01-23,3,2.75,1650,7272,1.0,0,1230,420.0,1972,0.0,98034,47.7232,-122.174,1770,7272,1972.0,0.0,3.0,4.0,43,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,429500.0,-3910.221156098196,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6019,3764650070,2014-12-16,3,2.5,2010,4059,2.0,0,2010,0.0,1998,0.0,98034,47.7317,-122.197,2010,5779,1998.0,0.0,2.0,5.0,17,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,471000.0,-6989.95188868199,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6020,2126059234,2014-09-24,5,3.5,5110,10018,2.0,0,3850,1260.0,2003,0.0,98034,47.7261,-122.17,1790,10018,2003.0,0.0,2.0,7.0,12,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,650000.0,-20273.60974729645,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6021,9477201620,2014-05-16,4,2.25,2270,7800,1.0,0,1290,980.0,1977,0.0,98034,47.7278,-122.192,1480,7280,1977.0,0.0,2.0,4.0,38,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,446000.0,-5134.692411221866,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6022,293910030,2014-10-08,4,2.5,2570,4412,2.0,0,2570,0.0,2001,0.0,98034,47.7076,-122.232,2460,5470,2001.0,0.0,2.0,6.0,14,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,655000.0,-20644.661642788484,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6023,2558650200,2014-09-16,3,2.25,2280,8500,1.0,0,1680,600.0,1977,0.0,98034,47.7211,-122.166,1890,7700,1977.0,0.0,3.0,4.0,38,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,419950.0,-3201.512035708427,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6024,2126059276,2014-11-26,3,3.0,2330,10327,1.0,0,2330,0.0,1998,0.0,98034,47.7239,-122.164,2200,4629,1998.0,0.0,2.0,6.0,17,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,612000.0,-17453.61534155707,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6025,1437900350,2014-10-27,3,1.5,1340,6500,1.0,0,1340,0.0,1972,0.0,98034,47.7168,-122.192,1620,7107,1972.0,0.0,2.0,4.0,43,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,387000.0,-756.2800444159875,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6026,2558640340,2014-05-27,3,1.75,1440,8775,1.0,0,1440,0.0,1973,0.0,98034,47.7231,-122.17,1790,7865,1973.0,0.0,2.0,4.0,42,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,375000.0,134.2445047648689,1,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6027,1727510030,2015-03-12,3,2.25,1680,7262,1.0,0,1180,500.0,1973,0.0,98034,47.713,-122.225,1910,7405,1973.0,0.0,4.0,4.0,42,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,530000.0,-11368.364255487879,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6028,1441800030,2014-07-06,3,1.75,1480,7700,1.0,0,1480,0.0,1975,0.0,98034,47.7225,-122.202,1930,8560,1975.0,0.0,2.0,5.0,40,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,395000.0,-1349.9630772032287,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6029,3580900160,2014-10-10,3,1.0,1310,8370,1.5,0,1310,0.0,1962,0.0,98034,47.7284,-122.241,1310,8370,1962.0,0.0,2.0,4.0,53,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,311000.0,4883.708767062777,1,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6030,3876000350,2015-02-24,6,1.75,2490,8732,1.5,0,2490,0.0,1966,0.0,98034,47.7252,-122.187,1840,8024,1966.0,0.0,3.0,5.0,49,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,470000.0,-6915.741509583586,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6031,6076500160,2014-12-23,4,2.5,2910,20946,2.0,0,2350,560.0,1976,0.0,98034,47.7085,-122.24,2020,11342,1976.0,0.0,3.0,5.0,39,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,705000.0,-24355.180597708724,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6032,3760500435,2015-01-14,3,2.75,2730,11936,2.0,0,1530,1200.0,1978,0.0,98034,47.6987,-122.231,2810,12333,1978.0,2.0,2.0,5.0,37,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,570000.0,-14336.779419424074,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6033,3205400140,2014-06-30,3,1.75,1300,7030,1.0,0,1300,0.0,1968,0.0,98034,47.721,-122.179,1450,7650,1968.0,0.0,2.0,4.0,47,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,385000.0,-607.8592862191799,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6034,8663260030,2014-11-18,3,2.5,1800,5372,2.0,0,1800,0.0,1987,0.0,98034,47.7188,-122.177,1650,6014,1987.0,0.0,2.0,5.0,28,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,416000.0,-2908.3810382697266,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6035,3205500160,2014-12-26,4,1.0,1980,7015,1.0,0,1260,720.0,1973,0.0,98034,47.7204,-122.18,1570,7626,1973.0,0.0,2.0,4.0,42,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,524000.0,-10923.101980897449,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6036,3558910490,2014-07-31,4,1.75,1980,7350,1.0,0,1430,550.0,1973,0.0,98034,47.7088,-122.202,1870,7920,1973.0,0.0,2.0,4.0,42,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,450000.0,-5431.533927615488,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6037,9477100490,2015-04-24,3,1.75,1510,7700,1.0,0,1510,0.0,1968,0.0,98034,47.7283,-122.194,1440,7416,1968.0,0.0,2.0,4.0,47,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,441500.0,-4800.745705279049,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6038,3275730110,2014-09-08,3,2.25,1630,10500,1.0,0,1100,530.0,1974,0.0,98034,47.7176,-122.236,1640,9794,1974.0,0.0,2.0,4.0,41,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,425000.0,-3576.2744501553716,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6039,6706600090,2014-05-08,3,2.5,1960,8000,1.0,0,1290,670.0,1977,0.0,98034,47.7249,-122.178,1960,8000,1977.0,0.0,3.0,4.0,38,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,402000.0,-1869.4357308920626,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6040,2570300090,2014-11-26,3,1.5,1240,15867,1.0,0,1240,0.0,1962,0.0,98034,47.7167,-122.202,1570,9600,1962.0,0.0,2.0,4.0,53,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,355000.0,1618.4520867329666,1,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6041,8677900123,2014-06-12,3,1.75,1600,19200,1.0,0,1600,0.0,1967,0.0,98034,47.7202,-122.249,2010,14850,1967.0,0.0,3.0,4.0,48,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,510000.0,-9884.156673519781,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6042,8835220090,2014-08-07,3,2.25,1440,3488,2.0,0,1440,0.0,1983,0.0,98034,47.7257,-122.162,1390,3488,1983.0,0.0,3.0,4.0,32,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,313500.0,4698.182819316764,1,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6043,6647400090,2014-07-02,3,2.0,1660,15050,1.0,0,1260,400.0,1983,0.0,98034,47.7203,-122.194,1660,7320,1983.0,0.0,2.0,4.0,32,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,453000.0,-5654.165064910707,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6044,8143000600,2014-09-18,3,1.0,990,7050,1.0,0,990,0.0,1967,0.0,98034,47.7274,-122.202,1200,8125,1967.0,0.0,2.0,4.0,48,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,310000.0,4957.9191461611845,1,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6045,9206200110,2015-03-10,3,1.0,1330,10500,1.0,0,960,370.0,1963,0.0,98034,47.7204,-122.196,1460,11550,1963.0,0.0,2.0,4.0,52,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,386900.0,-748.8590065061471,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6046,9477101280,2014-12-30,3,1.75,2090,7505,1.0,0,2090,0.0,1967,0.0,98034,47.7326,-122.194,1510,7416,1967.0,0.0,2.0,4.0,48,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,424950.0,-3572.5639312004496,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6047,3574801720,2014-10-22,3,1.75,1470,6682,1.0,0,1470,0.0,1987,0.0,98034,47.7315,-122.226,1790,7379,1987.0,0.0,2.0,4.0,28,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,400000.0,-1721.0149726952513,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6048,3574801110,2014-11-25,4,2.75,2360,7716,1.0,0,1390,970.0,1978,0.0,98034,47.7301,-122.223,2160,8794,1978.0,0.0,2.0,4.0,37,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,405000.0,-2092.066868187274,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6049,2126059172,2015-05-06,3,2.25,1560,12000,1.0,0,1110,450.0,1968,0.0,98034,47.7256,-122.166,2190,4612,1968.0,0.0,3.0,4.0,47,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,491500.0,-8511.264660199293,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6050,3876311390,2015-01-20,3,2.25,2090,9163,1.0,0,1460,630.0,1975,0.0,98034,47.7334,-122.167,1960,7713,1975.0,0.0,2.0,4.0,40,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,456500.0,-5913.901391755124,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6051,8143000490,2015-01-12,3,1.5,1330,8636,1.0,0,1330,0.0,1968,0.0,98034,47.7289,-122.203,1370,7475,1968.0,0.0,3.0,4.0,47,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,374500.0,171.3496943140708,1,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6052,3574801780,2014-05-05,4,3.0,2340,7048,1.0,0,1340,1000.0,1979,0.0,98034,47.7306,-122.227,1440,8088,1979.0,0.0,3.0,5.0,36,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,485000.0,-8028.897196059665,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6053,9477001280,2014-05-06,4,2.0,1520,7983,1.0,0,1520,0.0,1967,0.0,98034,47.7357,-122.193,1520,7783,1967.0,0.0,4.0,4.0,48,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,425000.0,-3576.2744501553716,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6054,3026059085,2015-03-17,5,3.5,4090,290980,1.0,0,2920,1170.0,2002,0.0,98034,47.7161,-122.219,1880,9255,2002.0,0.0,2.0,8.0,13,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,1290000.0,-67768.25237027554,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6055,9477000300,2014-07-28,4,2.25,2060,8540,1.0,0,1540,520.0,1967,0.0,98034,47.734,-122.19,1560,7700,1967.0,0.0,3.0,4.0,48,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,425000.0,-3576.2744501553716,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6056,3574801790,2014-08-07,3,1.75,1440,7112,1.0,0,1180,260.0,1979,0.0,98034,47.7304,-122.227,1570,9152,1979.0,0.0,2.0,4.0,36,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,410000.0,-2463.1187636793,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6057,3288100100,2014-11-20,4,2.25,1310,8400,1.0,0,1310,0.0,1966,0.0,98034,47.7317,-122.181,1600,8400,1966.0,0.0,3.0,4.0,49,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,421000.0,-3279.432933761753,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6058,1828300100,2015-03-30,4,2.5,3100,7807,2.0,0,3100,0.0,2003,0.0,98034,47.7151,-122.227,3100,7807,2003.0,0.0,2.0,6.0,12,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,800000.0,-31405.16661205718,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6059,3876301140,2014-11-05,5,2.25,3550,7992,2.0,0,3550,0.0,1968,0.0,98034,47.7285,-122.179,2110,7992,1968.0,0.0,2.0,5.0,47,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,575000.0,-14707.831314916093,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6060,1891100090,2014-05-05,3,1.75,1480,2185,2.5,0,1480,0.0,2005,0.0,98034,47.6945,-122.17,1480,2441,2005.0,0.0,2.0,6.0,10,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,620000.0,-18047.298374344307,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6061,5422500110,2014-07-25,3,2.25,2180,6850,1.0,0,1750,430.0,1973,0.0,98034,47.7246,-122.217,1740,7016,1973.0,0.0,2.0,4.0,42,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,455000.0,-5802.585823107514,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6062,4055700378,2014-10-09,4,3.25,3600,38016,2.0,0,3310,290.0,1991,0.0,98034,47.7124,-122.253,2440,22693,1991.0,2.0,2.0,8.0,24,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,1420000.0,-77415.60165306817,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6063,3275000090,2015-04-21,4,2.25,2270,9100,2.0,0,2270,0.0,1978,0.0,98034,47.7242,-122.17,1710,7910,1978.0,0.0,2.0,4.0,37,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,420000.0,-3205.2225546633454,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6064,3026059014,2015-01-12,3,1.5,1950,4473,1.0,0,1530,420.0,1914,0.0,98034,47.7094,-122.228,2670,14256,1914.0,0.0,3.0,3.0,101,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,400000.0,-1721.0149726952513,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6065,3840700600,2015-04-01,3,1.0,900,37800,1.0,0,700,200.0,1923,0.0,98034,47.7146,-122.234,1750,11998,1923.0,0.0,3.0,2.0,92,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,355000.0,1618.4520867329666,1,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6066,7980900011,2015-04-27,3,2.0,1910,13505,1.0,0,1910,0.0,1955,0.0,98034,47.7114,-122.23,2010,8000,1955.0,0.0,2.0,5.0,60,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,412450.0,-2644.9341924703876,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6067,1736100090,2014-12-14,3,1.0,1040,7490,1.0,0,1040,0.0,1969,0.0,98034,47.7137,-122.213,1520,7410,1969.0,0.0,2.0,4.0,46,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,339888.0,2739.919335668059,1,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6068,3876200100,2014-07-10,4,2.0,1560,7500,1.0,0,1560,0.0,1968,0.0,98034,47.7281,-122.181,1730,7500,1968.0,0.0,3.0,4.0,47,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,439000.0,-4615.219757533036,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6069,1839910300,2015-01-06,3,1.0,1030,9916,1.0,0,1030,0.0,1972,0.0,98034,47.7218,-122.176,1470,9044,1972.0,0.0,3.0,4.0,43,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,299950.0,5703.733456100152,1,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6070,3580900090,2014-09-02,3,2.0,1310,9855,1.0,0,1310,0.0,1962,0.0,98034,47.7296,-122.241,1310,8370,1962.0,0.0,2.0,4.0,53,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,300000.0,5700.02293714523,1,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6071,1049010300,2015-04-27,4,2.0,1650,4745,1.0,0,1130,520.0,1972,0.0,98034,47.7359,-122.18,1650,5184,1972.0,0.0,2.0,4.0,43,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,435000.0,-4318.378241139417,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6072,9522350090,2014-11-06,4,2.5,2410,7069,2.0,0,2410,0.0,1993,0.0,98034,47.7094,-122.234,2240,7184,1993.0,0.0,2.0,6.0,22,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,635000.0,-19160.45406082038,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6073,4055700778,2014-11-14,4,2.5,3180,20870,2.0,0,2120,1060.0,1967,0.0,98034,47.7176,-122.241,2700,14190,1967.0,0.0,2.0,5.0,48,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,523000.0,-10848.891601799045,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6074,395300100,2014-05-14,3,2.75,1850,9600,1.5,0,1850,0.0,1965,0.0,98034,47.7259,-122.226,1250,10500,1965.0,0.0,4.0,4.0,50,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,489200.0,-8340.58078827296,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6075,9477001270,2015-03-16,3,1.75,1300,10030,1.0,0,1300,0.0,1967,0.0,98034,47.7359,-122.192,1520,7713,1967.0,0.0,3.0,4.0,48,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,390000.0,-978.9111817112025,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6076,3579800485,2015-02-18,3,1.0,1430,13370,1.0,0,1430,0.0,1962,0.0,98034,47.7317,-122.241,1670,10075,1962.0,0.0,2.0,4.0,53,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,394900.0,-1342.5420392933884,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6077,565300110,2014-12-16,3,2.5,2390,6435,1.0,0,1600,790.0,1978,0.0,98034,47.726000000000006,-122.194,2020,7300,1978.0,0.0,2.0,5.0,37,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,432500.0,-4132.852293393407,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6078,1015500300,2014-05-15,3,2.5,1870,7344,1.0,0,1470,400.0,1980,0.0,98034,47.7265,-122.206,1930,7344,1980.0,0.0,2.0,5.0,35,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,455000.0,-5802.585823107514,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6079,3876300600,2014-12-12,4,1.75,1610,11305,1.0,0,1610,0.0,1968,0.0,98034,47.727,-122.176,1870,11850,1968.0,0.0,2.0,4.0,47,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,371000.0,431.08602115849135,1,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6080,3760500336,2014-11-26,4,2.75,3190,19513,2.0,0,3190,0.0,1982,0.0,98034,47.6991,-122.235,2750,13496,1982.0,4.0,3.0,7.0,33,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,2130000.0,-130104.97081293557,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6081,3876100940,2015-04-27,4,1.75,3050,9440,1.0,0,1800,1250.0,1966,0.0,98034,47.7228,-122.183,2020,8660,1966.0,0.0,2.0,5.0,49,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,600000.0,-16563.090792376217,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6082,3574801500,2014-09-26,4,2.5,3000,8645,2.0,0,3000,0.0,1985,0.0,98034,47.7315,-122.224,1930,8866,1985.0,0.0,2.0,5.0,30,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,490000.0,-8399.949091551684,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6083,9477001140,2014-07-10,4,1.75,1520,7700,1.0,0,1520,0.0,1967,0.0,98034,47.7356,-122.191,1520,7500,1967.0,0.0,3.0,4.0,48,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,499950.0,-9138.342363580818,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6084,2126059048,2015-04-02,3,1.0,1250,9427,1.0,0,1250,0.0,1931,0.0,98034,47.7254,-122.175,1590,8250,1931.0,0.0,2.0,3.0,84,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,294000.0,6145.28521173566,1,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6085,2726059100,2014-09-09,4,3.0,2980,44431,2.0,0,2640,340.0,1981,0.0,98034,47.7154,-122.161,2010,7332,1981.0,0.0,1.0,7.0,34,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,950000.0,-42536.723476817904,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6086,3303230110,2014-08-04,3,1.75,1430,6818,1.0,0,1430,0.0,1972,0.0,98034,47.7271,-122.196,1480,7210,1972.0,0.0,4.0,4.0,43,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,424000.0,-3502.064071056964,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6087,3288100290,2015-05-07,3,2.75,3230,9576,1.5,0,3230,0.0,1966,0.0,98034,47.7307,-122.183,2820,9576,1966.0,0.0,3.0,5.0,49,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,605000.0,-16934.142687868236,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6088,5145000190,2014-11-03,3,1.0,1110,7603,1.0,0,1110,0.0,1967,0.0,98034,47.7262,-122.224,1260,8094,1967.0,0.0,2.0,4.0,48,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,369950.0,509.00691921181715,1,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6089,3574801350,2014-11-20,3,2.0,1410,8088,1.0,0,1410,0.0,1987,0.0,98034,47.7303,-122.227,1770,7401,1987.0,0.0,2.0,4.0,28,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,410000.0,-2463.1187636793,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6090,2558660290,2015-02-18,3,2.25,1790,7700,1.0,0,1340,450.0,1976,0.0,98034,47.7205,-122.168,1610,7350,1976.0,0.0,3.0,4.0,39,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,437500.0,-4503.9041888854335,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6091,8650300190,2014-05-21,3,2.5,2540,6093,2.0,0,2540,0.0,1999,0.0,98034,47.7042,-122.236,2540,5924,1999.0,0.0,2.0,6.0,16,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,567000.0,-14114.148282128855,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6092,2592400170,2014-12-02,4,2.5,2240,7245,1.0,0,1140,1100.0,1972,0.0,98034,47.7161,-122.17,1740,7350,1972.0,0.0,3.0,4.0,43,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,475000.0,-7286.793405075612,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6093,9477100170,2014-07-21,3,1.5,1370,9720,2.0,0,1370,0.0,1968,0.0,98034,47.7302,-122.197,1510,8775,1968.0,0.0,2.0,4.0,47,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,375000.0,134.2445047648689,1,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6094,3578110020,2014-10-01,3,2.25,1800,6680,2.0,0,1800,0.0,1983,0.0,98034,47.7293,-122.223,1630,8621,1983.0,0.0,2.0,5.0,32,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,436000.0,-4392.588620237824,0,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
6095,3876100080,2014-12-15,3,1.0,1600,7500,1.0,0,1600,0.0,1966,0.0,98034,47.7198,-122.182,2050,7200,1966.0,0.0,2.0,4.0,49,1.959283383576344e+17,47.71053333333333,-122.24845,113.66666666666669,325000.0,3844.763459685113,1,51,"47.718103, -122.204126","Kirkland, Washington",40380,60043,"#3,017"
